time,ax,ay,az,atotal
3.341514825820923,-0.29,0.61,1.25,1.42
3.351780891418457,-0.18,0.53,1.44,1.54
3.3616089820861816,-0.12,0.6,1.48,1.6
3.3711531162261963,-0.24,0.66,1.49,1.64
3.381459951400757,-0.35,0.71,1.44,1.64
3.391195058822632,-0.33,0.71,1.3,1.51
3.4011948108673096,-0.33,0.63,1.15,1.35
3.4113500118255615,-0.35,0.54,0.91,1.11
3.4216599464416504,-0.33,0.52,0.65,0.89
3.4311211109161377,-0.29,0.57,0.44,0.77
3.440964937210083,-0.35,0.61,0.19,0.72
3.4510679244995117,-0.43,0.57,-0.28,0.76
3.4609789848327637,-0.46,0.53,-0.48,0.85
3.4711029529571533,-0.53,0.47,-0.33,0.78
3.480625867843628,-0.48,0.36,-0.47,0.76
3.490607976913452,-0.47,0.14,-0.35,0.6
3.500546932220459,-0.4,-0.08,-0.37,0.55
3.510504961013794,-0.4,-0.17,-0.32,0.53
3.5202999114990234,-0.41,-0.13,-0.2,0.47
3.530421018600464,-0.4,-0.02,-0.13,0.42
3.540245771408081,-0.38,-0.01,-0.16,0.41
3.5502989292144775,-0.38,-0.03,-0.2,0.43
3.5603067874908447,-0.27,-0.12,-0.26,0.39
3.570032835006714,-0.1,-0.19,-0.38,0.43
3.580004930496216,-0.06,-0.19,-0.41,0.45
3.5899438858032227,-0.04,-0.14,-0.36,0.38
3.599954843521118,-0.01,-0.04,-0.24,0.24
3.6099460124969482,0.0,0.07,-0.14,0.15
3.6196069717407227,0.02,0.12,-0.12,0.17
3.6296839714050293,0.05,0.07,-0.15,0.17
3.6395559310913086,0.06,0.0,-0.16,0.17
3.649509906768799,0.06,-0.06,-0.19,0.2
3.6595489978790283,0.09,-0.13,-0.24,0.28
3.6696059703826904,0.15,-0.18,-0.27,0.35
3.6793229579925537,0.17,-0.26,-0.26,0.4
3.689178943634033,0.16,-0.33,-0.17,0.4
3.6992039680480957,0.09,-0.28,-0.13,0.32
3.709096908569336,-0.05,-0.21,-0.05,0.22
3.718709945678711,-0.11,-0.18,-0.04,0.21
3.728972911834717,-0.05,-0.12,-0.13,0.18
3.7388389110565186,-0.03,-0.06,-0.12,0.13
3.748892068862915,-0.04,-0.08,-0.06,0.1
3.7589590549468994,0.03,-0.12,-0.22,0.25
3.7686209678649902,0.08,-0.1,-0.1,0.16
3.7788808345794678,0.04,-0.01,0.01,0.04
3.7885549068450928,0.0,0.06,0.09,0.1
3.798454999923706,0.01,0.07,0.21,0.22
3.8084938526153564,0.07,0.05,0.25,0.26
3.818310022354126,0.12,0.06,0.3,0.32
3.8282649517059326,0.09,0.07,0.34,0.35
3.838102102279663,0.08,0.1,0.34,0.36
3.8480849266052246,0.12,0.11,0.34,0.37
3.8582329750061035,0.12,0.1,0.39,0.42
3.8677308559417725,0.11,0.12,0.34,0.37
3.8779280185699463,0.1,0.14,0.22,0.27
3.887699842453003,0.09,0.09,0.19,0.22
3.8977999687194824,0.08,0.02,0.13,0.15
3.907658815383911,0.06,-0.03,0.13,0.14
3.9173901081085205,-0.04,-0.06,0.08,0.1
3.9275500774383545,-0.11,-0.1,-0.02,0.15
3.9372990131378174,-0.1,-0.14,0.0,0.17
3.947364091873169,-0.06,-0.15,0.0,0.16
3.9577648639678955,0.0,-0.11,-0.04,0.11
3.9678359031677246,0.06,-0.1,-0.09,0.14
3.9773108959198,0.03,-0.09,-0.13,0.16
3.987001895904541,0.0,-0.06,-0.2,0.2
3.9971530437469482,-0.01,-0.01,-0.26,0.26
4.007004976272583,-0.06,0.0,-0.28,0.28
4.016731023788452,-0.1,-0.04,-0.24,0.26
4.026873826980591,-0.07,-0.08,-0.22,0.24
4.0367701053619385,-0.05,-0.13,-0.13,0.19
4.04676079750061,-0.03,-0.17,-0.06,0.18
4.056812047958374,-0.03,-0.18,-0.03,0.18
4.066633939743042,-0.04,-0.17,0.03,0.17
4.076732873916626,-0.06,-0.16,0.07,0.18
4.086315870285034,-0.06,-0.14,0.08,0.17
4.0963358879089355,-0.06,-0.14,0.1,0.18
4.106304883956909,-0.06,-0.14,0.08,0.17
4.116192102432251,-0.08,-0.15,0.11,0.2
4.126293897628784,-0.06,-0.15,0.08,0.18
4.136070966720581,-0.04,-0.2,0.07,0.21
4.146030902862549,-0.06,-0.2,0.05,0.21
4.1561279296875,-0.03,-0.15,0.06,0.16
4.166227102279663,0.01,-0.13,0.12,0.17
4.175997972488403,0.03,-0.1,0.08,0.13
4.185537099838257,0.05,-0.05,0.12,0.13
4.195683002471924,0.01,-0.04,0.11,0.11
4.205788850784302,0.03,-0.03,0.12,0.12
4.216089963912964,0.03,-0.04,0.21,0.21
4.225614786148071,0.02,-0.04,0.2,0.2
4.2353129386901855,0.03,-0.02,0.22,0.22
4.245345830917358,0.01,-0.06,0.28,0.28
4.255418062210083,0.01,-0.08,0.28,0.29
4.265116930007935,-0.04,-0.04,0.25,0.25
4.275248765945435,-0.11,-0.06,0.25,0.27
4.285053968429565,-0.15,-0.11,0.19,0.26
4.295028924942017,-0.07,-0.17,0.18,0.25
4.305061101913452,-0.03,-0.19,0.2,0.27
4.31512188911438,-0.04,-0.12,0.19,0.22
4.324972867965698,0.01,-0.02,0.12,0.12
4.334652900695801,0.04,0.06,0.07,0.1
4.344725847244263,-0.01,0.09,0.02,0.09
4.354816913604736,-0.04,0.1,-0.11,0.15
4.365524053573608,-0.04,0.08,-0.19,0.21
4.374639987945557,-0.08,-0.05,-0.23,0.24
4.384212970733643,-0.08,-0.16,-0.25,0.3
4.394431829452515,-0.04,-0.18,-0.28,0.33
4.404400110244751,-0.02,-0.2,-0.29,0.35
4.414724111557007,-0.06,-0.16,-0.31,0.35
4.42431902885437,-0.11,-0.05,-0.32,0.34
4.434050798416138,-0.14,0.01,-0.28,0.31
4.4440600872039795,-0.14,0.01,-0.24,0.27
4.454086065292358,-0.16,0.01,-0.27,0.31
4.464123964309692,-0.16,-0.05,-0.27,0.31
4.473894834518433,-0.1,-0.13,-0.21,0.26
4.483446836471558,-0.07,-0.19,-0.13,0.24
4.493632078170776,-0.08,-0.19,-0.03,0.2
4.503703832626343,-0.1,-0.16,0.02,0.18
4.514228105545044,-0.11,-0.15,0.04,0.19
4.52355694770813,-0.16,-0.1,0.02,0.18
4.533334970474243,-0.21,-0.06,0.02,0.21
4.543396949768066,-0.2,-0.06,0.01,0.2
4.5533998012542725,-0.14,-0.08,-0.02,0.16
4.564345121383667,-0.11,-0.09,-0.02,0.14
4.573139905929565,-0.08,-0.09,0.01,0.12
4.582859992980957,-0.07,-0.07,0.04,0.1
4.592943906784058,-0.08,0.0,0.04,0.08
4.6030519008636475,-0.01,0.13,-0.09,0.15
4.6142418384552,0.23,0.23,-0.07,0.33
4.622793912887573,0.31,0.43,0.04,0.53
4.632642030715942,0.29,0.66,0.2,0.74
4.6426098346710205,0.37,0.86,0.33,0.99
4.652580976486206,0.46,1.0,0.46,1.19
4.662852048873901,0.57,1.19,0.67,1.47
4.672483921051025,0.74,1.54,0.89,1.92
4.682193994522095,0.91,1.99,0.92,2.37
4.692380905151367,1.03,2.18,0.87,2.56
4.70241904258728,0.87,2.41,0.84,2.69
4.712970018386841,0.4,2.83,0.66,2.93
4.722222089767456,0.07,3.24,0.27,3.25
4.731755018234253,0.1,3.56,0.14,3.56
4.742039918899536,0.28,3.87,0.13,3.88
4.752095937728882,0.56,4.06,-0.09,4.09
4.7620689868927,0.36,4.25,-0.5,4.29
4.77178692817688,-0.29,4.64,-0.86,4.72
4.781428098678589,-0.78,5.07,-1.11,5.24
4.7916998863220215,-1.39,5.37,-1.28,5.69
4.801712989807129,-2.21,5.72,-1.36,6.28
4.811704874038696,-3.06,6.5,-1.18,7.28
4.821471929550171,-3.97,7.35,-1.11,8.42
4.831073999404907,-4.77,8.21,-1.08,9.55
4.841421842575073,-5.49,9.24,-0.77,10.77
4.85125994682312,-6.44,10.5,-0.29,12.32
4.861342906951904,-7.55,11.9,0.19,14.09
4.871151924133301,-8.57,13.44,0.93,15.96
4.880799055099487,-9.59,14.56,1.66,17.51
4.890990972518921,-9.91,14.86,2.26,18.0
4.900960922241211,-9.55,14.13,2.75,17.27
4.911401033401489,-9.17,13.58,3.06,16.66
4.920785903930664,-8.23,11.89,3.24,14.81
4.930310010910034,-7.06,9.09,3.02,11.89
4.940687894821167,-5.85,5.73,2.37,8.52
4.950601816177368,-4.93,1.63,1.48,5.39
4.961634874343872,-3.04,-5.0,0.64,5.88
4.970371961593628,-1.03,-13.49,0.34,13.53
4.980216979980469,0.99,-18.7,1.06,18.75
4.990303993225098,3.84,-21.84,1.41,22.21
5.000580072402954,7.12,-24.56,1.58,25.61
5.010979890823364,10.2,-24.51,1.64,26.59
5.020428895950317,12.04,-22.07,0.78,25.15
5.029803991317749,12.85,-18.79,0.09,22.76
5.039805889129639,13.99,-15.11,-0.41,20.59
5.049855947494507,15.14,-11.48,-0.7,19.01
5.059926986694336,15.72,-8.4,0.24,17.82
5.069678068161011,14.49,-5.82,2.5,15.81
5.079444885253906,12.06,-3.03,5.12,13.44
5.08953595161438,9.21,-1.54,6.64,11.45
5.099437952041626,5.48,-3.09,7.49,9.78
5.109170913696289,2.05,-6.24,6.47,9.21
5.1193389892578125,-1.88,-8.82,3.96,9.84
5.129060983657837,-4.78,-10.03,1.51,11.21
5.139164924621582,-5.55,-10.89,-0.02,12.22
5.1491358280181885,-5.33,-10.9,-0.78,12.15
5.158775091171265,-4.65,-9.7,-0.69,10.77
5.1689488887786865,-3.51,-7.88,-0.1,8.62
5.178684949874878,-2.05,-6.28,0.65,6.63
5.188915967941284,-0.77,-5.64,1.33,5.84
5.198713064193726,0.15,-5.85,1.66,6.08
5.208364963531494,0.84,-6.18,1.62,6.44
5.218594789505005,1.15,-6.23,1.14,6.43
5.228317975997925,0.9,-6.04,1.14,6.21
5.238595962524414,0.25,-5.85,1.33,6.0
5.248340845108032,-0.38,-5.14,1.05,5.25
5.258159875869751,-0.83,-4.1,0.71,4.24
5.268224000930786,-0.95,-3.44,0.48,3.6
5.277941942214966,-0.84,-2.95,0.41,3.09
