time,ax,ay,az,atotal,soco
4.957471132278442,-0.62,0.8,0.9,1.35,0
4.970607042312622,-0.25,0.62,0.65,0.93,0
4.9770519733428955,-0.23,0.42,0.49,0.68,0
4.987104177474976,-0.42,0.35,0.27,0.6,0
4.99819016456604,-0.49,0.41,0.07,0.64,0
5.006838083267212,-0.39,0.51,0.04,0.64,0
5.020266056060791,-0.17,0.56,0.09,0.59,0
5.026682138442993,0.08,0.68,0.11,0.69,0
5.036741018295288,0.43,0.67,0.14,0.8,0
5.047827959060669,0.74,0.41,-0.09,0.85,0
5.056541204452515,1.08,0.04,-0.06,1.08,0
5.069933176040649,1.42,-0.28,0.17,1.45,0
5.076552152633667,1.65,-0.63,0.14,1.77,0
5.086562871932983,1.53,-0.93,-0.06,1.79,0
5.097285985946655,0.93,-0.98,-0.16,1.36,0
5.1061389446258545,0.49,-1.04,0.34,1.19,0
5.119533061981201,0.75,-1.15,1.14,1.78,0
5.126094102859497,1.67,-1.1,1.38,2.42,0
5.136229991912842,2.39,-1.13,1.05,2.84,0
5.14709210395813,2.62,-1.35,0.86,3.07,0
5.155925989151001,2.74,-1.48,0.97,3.26,0
5.1703040599823,2.42,-1.6,0.92,3.04,0
5.175579071044922,1.96,-1.91,0.9,2.88,0
5.185733079910278,1.49,-2.29,0.9,2.87,0
5.196832895278931,1.25,-2.46,0.97,2.92,0
5.2056028842926025,1.86,-2.22,1.11,3.1,0
5.220589876174927,2.76,-1.76,1.46,3.58,0
5.225391149520874,3.11,-1.91,1.67,4.01,0
5.235363006591797,3.18,-2.49,1.62,4.35,0
5.246393918991089,3.37,-3.01,1.63,4.8,0
5.2551350593566895,3.39,-3.28,1.66,5.0,0
5.26848292350769,3.01,-3.35,1.47,4.73,0
5.274996042251587,2.61,-3.42,1.15,4.45,0
5.285168886184692,2.42,-3.53,0.94,4.38,0
5.29597020149231,2.45,-3.6,0.75,4.41,0
5.304826021194458,2.6,-3.61,0.47,4.47,0
5.318047046661377,2.6,-3.77,0.26,4.58,0
5.32469916343689,2.48,-4.01,0.51,4.74,0
5.334668874740601,2.4,-3.96,0.68,4.68,0
5.345728158950806,2.41,-3.67,0.67,4.44,0
5.354516983032227,2.54,-3.43,0.48,4.29,0
5.368425130844116,2.6,-3.55,0.13,4.4,0
5.374404191970825,2.41,-3.78,-0.23,4.48,0
5.3843371868133545,1.92,-3.76,-0.16,4.22,0
5.395416975021362,1.4,-3.57,0.04,3.83,0
5.404201984405518,0.72,-3.29,0.31,3.38,0
5.4176859855651855,0.21,-2.89,0.76,2.99,0
5.423933982849121,0.22,-2.46,1.17,2.73,0
5.4341840744018555,0.55,-2.28,1.45,2.75,0
5.445152997970581,0.94,-2.38,1.6,3.01,0
5.453841924667358,1.14,-2.63,1.62,3.29,0
5.467689037322998,1.09,-2.77,1.57,3.36,0
5.473582983016968,0.81,-2.43,1.5,2.96,0
5.483770132064819,0.26,-1.63,1.35,2.13,0
5.494723081588745,-0.26,-0.83,1.02,1.34,0
5.503458023071289,-0.57,-0.23,0.89,1.08,0
5.516962051391602,-0.59,-0.11,0.96,1.13,0
5.523206949234009,-0.32,-0.45,1.14,1.26,0
5.533523082733154,0.13,-0.64,1.31,1.46,0
5.544426202774048,0.49,-0.66,1.23,1.47,0
5.553118944168091,0.64,-0.73,0.98,1.37,0
5.567972898483276,0.54,-0.76,0.7,1.16,0
5.5728490352630615,0.23,-0.83,0.39,0.94,0
5.583114862442017,-0.26,-0.85,-0.11,0.89,0
5.5941290855407715,-0.92,-0.8,-0.6,1.35,0
5.602770090103149,-1.75,-0.72,-0.89,2.09,0
5.617815017700195,-2.13,-0.99,-0.43,2.38,0
5.623173952102661,-1.56,-1.69,0.22,2.31,0
5.63266396522522,-0.41,-1.96,0.01,2.0,0
5.64379096031189,0.47,-2.05,-0.57,2.17,0
5.652462005615234,0.7,-1.93,-0.98,2.27,0
5.665727853775024,0.37,-1.49,-1.16,1.92,0
5.6721508502960205,-0.42,-0.82,-1.16,1.48,0
5.6824049949646,-1.3,-0.11,-1.06,1.68,0
5.693408012390137,-1.79,0.53,-0.86,2.05,0
5.70218300819397,-1.82,1.02,-0.44,2.13,0
5.71720290184021,-1.51,1.52,0.05,2.14,0
5.721726179122925,-1.3,2.14,0.53,2.55,0
5.732187986373901,-1.03,2.84,1.04,3.19,0
5.742971181869507,-0.56,3.46,1.55,3.83,0
5.751834154129028,-0.27,3.99,1.94,4.44,0
5.7666871547698975,-0.29,4.72,2.13,5.18,0
5.772187948226929,-0.46,5.68,2.26,6.13,0
5.78177809715271,-0.76,6.45,2.37,6.91,0
5.792535066604614,-1.08,6.85,2.28,7.29,0
5.801236867904663,-1.33,7.14,1.98,7.52,0
5.815890073776245,-1.52,7.68,2.03,8.08,0
5.821163892745972,-0.94,8.92,3.41,9.59,0
5.831467866897583,-0.21,8.97,3.64,9.68,0
5.84226393699646,-0.65,7.59,2.08,7.89,0
5.851111173629761,-1.83,5.96,0.36,6.24,0
5.865167856216431,-2.85,5.13,-0.16,5.87,0
5.871013879776001,-2.88,4.9,-0.03,5.68,0
5.881731033325195,-3.04,4.64,-0.74,5.59,0
5.891946077346802,-3.25,4.48,-1.47,5.72,0
5.900956869125366,-3.43,4.05,-1.91,5.64,0
5.915519952774048,-3.52,3.39,-2.23,5.37,0
5.920597076416016,-3.22,2.8,-2.21,4.8,0
5.9308459758758545,-2.75,2.38,-1.96,4.13,0
5.9415881633758545,-2.41,1.99,-1.64,3.52,0
5.95088791847229,-2.09,1.62,-1.07,2.85,0
5.964533090591431,-1.89,1.41,-0.57,2.42,0
5.970184087753296,-1.9,1.34,-0.26,2.33,0
5.9804041385650635,-1.97,1.28,-0.03,2.34,0
5.991180181503296,-2.08,1.13,0.14,2.37,0
6.000633955001831,-2.15,0.87,0.3,2.33,0
6.014755010604858,-1.94,0.64,0.76,2.17,0
6.020097970962524,-1.48,0.33,1.3,1.99,0
6.0300538539886475,-0.95,0.0,1.25,1.57,0
6.040845155715942,-0.54,-0.24,1.01,1.17,0
6.050282001495361,-0.35,-0.4,0.75,0.91,0
6.064694166183472,-0.29,-0.33,0.57,0.71,0
6.069512128829956,-0.44,0.1,0.53,0.69,0
6.079684019088745,-0.72,0.61,0.37,1.01,0
6.0904860496521,-0.77,0.82,0.08,1.12,0
6.099503040313721,-0.96,0.68,0.17,1.18,0
6.1146080493927,-1.08,0.31,0.81,1.38,0
6.119641065597534,-0.73,0.05,1.33,1.51,0
6.129511117935181,-0.12,0.07,1.19,1.19,0
6.140215158462524,0.53,0.21,0.85,1.02,0
6.149173021316528,1.03,0.08,0.69,1.24,0
6.163942098617554,1.13,-0.35,0.6,1.32,0
6.168835878372192,0.93,-0.72,0.48,1.27,0
6.178915977478027,0.83,-0.73,0.43,1.18,0
6.189784049987793,0.99,-0.5,0.93,1.44,0
6.1993629932403564,1.28,-0.41,1.46,1.98,0
6.21375298500061,1.47,-0.64,1.56,2.23,0
6.218930959701538,1.63,-1.18,1.82,2.71,0
6.228602170944214,2.03,-1.85,1.99,3.39,0
6.239399194717407,2.29,-2.37,1.94,3.82,0
6.248469114303589,2.52,-2.61,1.96,4.12,0
6.261596918106079,2.71,-2.75,2.05,4.37,0
6.268210172653198,2.83,-3.0,1.87,4.52,0
6.278402090072632,2.86,-3.32,1.45,4.61,0
6.289107084274292,2.69,-3.53,1.04,4.55,0
6.298160076141357,2.5,-3.62,0.68,4.45,0
6.311776876449585,2.29,-3.69,0.53,4.37,0
6.317857980728149,2.08,-3.77,0.59,4.34,0
6.327916860580444,1.89,-3.8,0.56,4.28,0
6.338926076889038,2.13,-3.85,0.59,4.43,0
6.347527980804443,2.59,-4.03,0.59,4.82,0
6.360939025878906,2.83,-4.21,0.46,5.09,0
6.367512941360474,2.98,-4.31,0.39,5.25,0
6.377611875534058,2.93,-4.38,0.39,5.28,0
6.388580083847046,2.66,-4.37,0.3,5.12,0
6.397465944290161,2.23,-4.29,0.11,4.83,0
6.411761045455933,1.85,-4.17,-0.05,4.56,0
6.416999101638794,1.7,-3.96,-0.06,4.3,0
6.427325010299683,1.61,-3.69,0.1,4.02,0
6.438245058059692,1.44,-3.44,0.12,3.73,0
6.4470250606536865,1.52,-3.18,0.08,3.52,0
6.460134029388428,1.76,-2.86,0.03,3.35,0
6.4668519496917725,1.87,-2.53,-0.01,3.14,0
6.476943016052246,1.79,-2.25,0.03,2.87,0
6.487877130508423,1.55,-1.92,0.09,2.46,0
6.496609926223755,1.4,-1.5,0.21,2.06,0
6.5096189975738525,1.38,-1.19,0.39,1.86,0
6.5165112018585205,1.4,-1.1,0.33,1.81,0
6.526707887649536,1.28,-1.09,0.19,1.69,0
6.537576913833618,1.16,-1.08,0.16,1.59,0
6.546411991119385,1.05,-0.95,0.13,1.42,0
6.559329032897949,0.75,-0.73,-0.03,1.04,0
6.566289186477661,0.24,-0.49,-0.08,0.55,0
6.576463937759399,-0.21,-0.17,0.03,0.27,0
6.587237119674683,-0.26,0.12,0.19,0.34,0
6.5960471630096436,0.1,0.2,0.38,0.44,0
6.609104871749878,0.51,0.13,0.54,0.75,0
6.615862131118774,0.76,0.07,0.52,0.92,0
6.626461029052734,0.89,0.01,0.28,0.93,0
6.63672399520874,0.74,0.1,0.06,0.74,0
6.645745038986206,0.32,0.34,0.0,0.46,0
6.658819913864136,-0.19,0.51,-0.11,0.55,0
6.665621995925903,-0.76,0.65,-0.33,1.05,0
6.675427198410034,-1.17,0.73,-0.54,1.48,0
6.686429023742676,-1.43,0.95,-0.59,1.81,0
6.695465087890625,-1.62,1.2,-0.51,2.07,0
6.708283185958862,-1.54,1.24,-0.09,1.97,0
6.715245962142944,-1.07,1.25,0.3,1.67,0
6.725259065628052,-0.58,1.29,0.51,1.5,0
6.736140012741089,-0.27,1.24,0.56,1.38,0
6.7450339794158936,-0.22,1.16,0.62,1.33,0
6.758055925369263,-0.29,1.18,0.63,1.36,0
6.764925003051758,-0.54,1.24,0.59,1.47,0
6.774853944778442,-0.86,1.11,0.54,1.5,0
6.785752058029175,-1.24,0.99,0.56,1.68,0
6.794685125350952,-1.51,1.14,0.88,2.08,0
6.80754017829895,-1.45,1.32,1.55,2.49,0
6.814529180526733,-1.3,1.45,1.91,2.72,0
6.824434995651245,-0.87,1.6,1.99,2.69,0
6.835530042648315,-0.19,1.87,1.91,2.67,0
6.844422101974487,0.27,2.01,1.63,2.6,0
6.857558012008667,0.43,1.97,1.43,2.47,0
6.864029169082642,0.59,1.97,1.43,2.5,0
6.8741090297698975,0.47,2.18,1.44,2.65,0
6.885090112686157,-0.05,2.54,1.36,2.88,0
6.894041061401367,-0.76,2.75,1.18,3.08,0
6.9071009159088135,-1.33,2.79,0.95,3.23,0
6.91385293006897,-1.55,2.84,0.77,3.32,0
6.923730134963989,-1.5,2.76,0.69,3.21,0
6.93467116355896,-1.46,2.56,0.66,3.02,0
6.94350004196167,-1.48,2.48,0.71,2.97,0
6.956516981124878,-1.55,2.52,0.74,3.04,0
6.963424921035767,-1.6,2.52,0.67,3.05,0
6.973294973373413,-1.74,2.42,0.61,3.04,0
6.984490156173706,-2.06,2.28,0.5,3.11,0
6.993230104446411,-2.31,2.17,0.33,3.18,0
7.0064918994903564,-2.46,2.08,0.21,3.22,0
7.013267993927002,-2.53,1.93,0.19,3.18,0
7.023004055023193,-2.5,1.76,0.23,3.06,0
7.034178972244263,-2.48,1.64,0.29,2.98,0
7.04298996925354,-2.46,1.49,0.37,2.89,0
7.056074857711792,-2.33,1.33,0.48,2.72,0
7.062838077545166,-2.04,1.16,0.61,2.42,0
7.072757005691528,-1.47,0.99,0.73,1.91,0
7.083944082260132,-0.66,0.76,0.95,1.38,0
7.092599153518677,-0.07,0.4,1.12,1.19,0
7.105798006057739,0.24,-0.08,0.97,1.0,0
7.1123130321502686,0.24,-0.66,0.54,0.88,0
7.122488021850586,0.11,-1.22,-0.01,1.22,0
7.13349986076355,0.1,-1.57,-0.49,1.64,0
7.142367124557495,0.14,-1.85,-0.75,2.0,0
7.155559062957764,-0.05,-2.26,-0.92,2.44,0
7.162016153335571,-0.44,-2.54,-1.13,2.81,0
7.17215895652771,-0.82,-2.6,-1.39,3.06,0
7.1830830574035645,-1.04,-2.44,-1.61,3.1,0
7.191941976547241,-0.9,-2.23,-1.29,2.72,0
7.20499587059021,-0.52,-2.17,-0.81,2.37,0
7.21160101890564,-0.13,-2.18,-0.72,2.29,0
7.221667051315308,0.12,-2.1,-0.88,2.28,0
7.2328760623931885,0.48,-2.05,-0.68,2.21,0
7.241443872451782,0.8,-2.01,-0.32,2.18,0
7.254793882369995,1.15,-1.88,-0.1,2.2,0
7.261337995529175,1.67,-1.79,-0.27,2.46,0
7.271394968032837,1.55,-1.61,-0.47,2.28,0
7.2825329303741455,0.82,-1.44,-0.05,1.65,0
7.291079044342041,0.84,-1.74,0.44,1.98,0
7.304435968399048,2.1,-2.26,0.46,3.11,0
7.311078071594238,2.61,-1.42,0.51,3.01,0
7.321258068084717,2.15,-0.6,0.82,2.37,0
7.332130193710327,1.55,-0.44,0.83,1.81,0
7.3408050537109375,1.3,-0.25,0.95,1.62,0
7.354206085205078,1.07,0.13,1.04,1.49,0
7.3607261180877686,0.87,0.45,0.99,1.39,0
7.370627164840698,1.06,0.44,0.96,1.49,0
7.381826162338257,1.57,0.13,0.97,1.85,0
7.390403985977173,2.14,-0.08,1.1,2.4,0
7.403979063034058,2.61,-0.18,1.25,2.89,0
7.410346984863281,3.1,-0.26,1.38,3.4,0
7.420444011688232,3.08,-0.69,1.41,3.45,0
7.4315431118011475,1.84,-1.22,0.4,2.24,0
7.44001317024231,1.41,-1.03,-0.08,1.74,0
7.453477144241333,0.67,-0.68,-0.15,0.96,0
7.460015058517456,0.24,-0.53,-0.31,0.65,0
7.4699389934539795,0.27,-0.53,-0.89,1.07,0
7.4811999797821045,0.3,-0.61,-1.29,1.45,0
7.489624977111816,0.59,-0.58,-1.23,1.48,0
7.503093004226685,0.6,-0.21,-1.32,1.46,0
7.509753942489624,0.33,0.05,-1.69,1.72,0
7.519617080688477,-0.05,0.02,-2.01,2.01,0
7.530845880508423,-0.58,-0.02,-1.94,2.02,0
7.539250135421753,-0.9,0.12,-1.6,1.83,0
7.55279803276062,-0.93,0.39,-1.26,1.61,0
7.559351205825806,-0.75,0.56,-1.07,1.42,0
7.56923508644104,-0.41,0.6,-1.03,1.26,0
7.5804479122161865,0.09,0.51,-0.73,0.89,0
7.589040040969849,0.59,0.44,-0.17,0.75,0
7.6023170948028564,0.94,0.44,0.1,1.04,0
7.6090171337127686,1.05,0.31,-0.02,1.09,0
7.618921995162964,0.91,0.16,-0.14,0.93,0
7.630079030990601,0.63,0.1,0.05,0.63,0
7.638696908950806,0.33,0.16,0.38,0.52,0
7.652086019515991,0.09,0.29,0.63,0.69,0
7.658671140670776,0.07,0.34,0.84,0.9,0
7.668545961380005,0.19,0.32,0.92,0.99,0
7.679744005203247,0.28,0.21,0.91,0.97,0
7.6881890296936035,0.31,0.02,0.92,0.97,0
7.701830148696899,0.21,-0.09,0.95,0.97,0
7.708291053771973,0.04,-0.21,0.89,0.91,0
7.718225002288818,-0.08,-0.31,0.81,0.87,0
7.729464054107666,-0.13,-0.28,0.75,0.81,0
7.737900018692017,-0.2,-0.06,0.75,0.77,0
7.751413106918335,-0.18,0.18,0.85,0.88,0
7.758569955825806,-0.07,0.24,0.95,0.98,0
7.767902135848999,0.15,0.07,1.09,1.1,0
7.779016017913818,0.36,-0.1,1.11,1.17,0
7.78764796257019,0.49,-0.14,1.02,1.14,0
7.801105976104736,0.47,-0.19,1.0,1.12,0
7.807578086853027,0.17,-0.21,0.91,0.94,0
7.8176140785217285,-0.12,-0.13,0.76,0.78,0
7.828577995300293,-0.28,0.04,0.63,0.69,0
7.837453126907349,-0.48,0.07,0.55,0.73,0
7.850779056549072,-0.66,-0.08,0.53,0.85,0
7.857679128646851,-0.64,-0.3,0.47,0.84,0
7.86727499961853,-0.58,-0.5,0.41,0.86,0
7.878300905227661,-0.56,-0.67,0.37,0.94,0
7.886947870254517,-0.68,-0.7,0.59,1.14,0
7.900552034378052,-0.75,-0.46,0.87,1.23,0
7.906821012496948,-0.68,-0.22,0.78,1.05,0
7.916982889175415,-0.64,-0.26,0.57,0.89,0
7.928049087524414,-0.54,-0.32,0.58,0.85,0
7.93664813041687,-0.51,-0.35,0.51,0.8,0
7.9498820304870605,-0.57,-0.35,0.13,0.68,0
7.956393003463745,-0.54,-0.33,-0.28,0.69,0
7.96675705909729,-0.46,-0.2,-0.6,0.78,0
7.977708101272583,-0.37,-0.14,-0.41,0.56,0
7.986375093460083,-0.31,-0.27,-0.18,0.44,0
8.001619100570679,-0.21,-0.44,-0.26,0.55,0
8.006002187728882,-0.1,-0.47,-0.4,0.62,0
8.016265153884888,-0.02,-0.53,-0.56,0.77,0
8.027464151382446,-0.04,-0.51,-0.56,0.75,0
8.034672021865845,-0.02,-0.38,-0.45,0.58,0
8.048630952835083,0.08,-0.08,-0.28,0.3,0
8.054328203201294,-0.13,0.28,-0.03,0.31,0
8.064561128616333,-0.41,0.53,0.07,0.67,0
8.075523138046265,-0.5,0.75,-0.14,0.91,0
8.084327936172485,-0.27,0.74,-0.47,0.91,0
8.097502946853638,-0.05,0.54,-0.46,0.71,0
8.104726076126099,-0.12,0.41,-0.13,0.44,0
8.114150047302246,-0.22,0.28,0.07,0.36,0
8.125195980072021,-0.26,0.12,0.02,0.28,0
8.134093046188354,-0.35,0.05,-0.11,0.37,0
8.148346185684204,-0.43,0.08,-0.12,0.45,0
8.153771162033081,-0.44,0.11,-0.04,0.45,0
8.163832902908325,-0.35,0.11,0.01,0.36,0
8.174887895584106,-0.17,0.06,-0.05,0.18,0
8.18373703956604,-0.03,0.0,-0.09,0.09,0
8.198822975158691,-0.06,-0.1,-0.09,0.14,0
8.203848123550415,-0.15,-0.22,-0.15,0.3,0
8.213458061218262,-0.1,-0.26,-0.13,0.3,0
8.224575996398926,-0.06,-0.27,0.04,0.27,0
8.233393907546997,0.0,-0.25,0.15,0.29,0
8.248300075531006,0.07,-0.18,0.1,0.21,0
8.2536461353302,0.09,-0.15,0.09,0.19,0
8.263141870498657,0.06,-0.13,0.1,0.17,0
8.274068117141724,0.07,-0.11,0.09,0.15,0
8.283011198043823,0.13,-0.13,0.1,0.2,0
8.297773122787476,0.23,-0.2,0.15,0.33,0
8.303376913070679,0.28,-0.21,0.24,0.42,0
8.312804937362671,0.23,-0.19,0.2,0.35,0
8.323708057403564,0.18,-0.2,0.1,0.28,0
8.332566976547241,0.15,-0.17,0.11,0.25,0
8.346870183944702,0.11,-0.12,0.13,0.2,0
8.352411985397339,0.04,-0.11,0.1,0.15,0
8.362569093704224,-0.03,-0.12,-0.01,0.12,0
8.373181104660034,-0.06,-0.12,-0.01,0.13,0
8.382457971572876,-0.06,-0.12,0.04,0.13,0
8.39699912071228,-0.04,-0.13,0.06,0.14,0
8.402582883834839,-0.02,-0.12,0.04,0.12,0
8.412276029586792,-0.03,-0.1,-0.01,0.1,0
8.42303204536438,-0.04,-0.08,0.02,0.09,0
8.432476043701172,-0.08,-0.08,0.11,0.15,0
8.446790933609009,-0.11,-0.08,0.1,0.16,0
8.452344179153442,-0.14,-0.12,0.04,0.18,0
8.461762189865112,-0.17,-0.15,0.03,0.22,0
8.472733974456787,-0.14,-0.14,0.08,0.21,0
8.482133150100708,-0.08,-0.11,0.12,0.18,0
8.496193170547485,-0.03,-0.13,0.07,0.15,0
8.501945972442627,-0.01,-0.18,0.02,0.18,0
8.511438131332397,-0.04,-0.24,0.0,0.24,0
8.522338151931763,-0.05,-0.27,-0.04,0.27,0
8.531359910964966,-0.07,-0.28,-0.06,0.29,0
8.546277046203613,-0.1,-0.26,-0.07,0.28,0
8.551537990570068,-0.12,-0.22,-0.04,0.25,0
8.561017990112305,-0.1,-0.21,0.07,0.24,0
8.572068929672241,-0.07,-0.25,0.1,0.27,0
8.581033945083618,-0.08,-0.27,0.05,0.28,0
8.594739198684692,-0.11,-0.25,0.04,0.27,0
8.600750207901001,-0.09,-0.18,0.07,0.21,0
8.610755205154419,0.0,-0.11,0.18,0.21,0
8.621814966201782,0.05,-0.08,0.25,0.26,0
8.63086485862732,0.1,-0.02,0.18,0.2,0
8.64453387260437,0.1,0.0,0.1,0.14,0
8.650441884994507,0.05,-0.02,0.13,0.14,0
8.660368204116821,-0.02,-0.02,0.13,0.13,0
8.67143702507019,-0.07,-0.02,0.08,0.1,0
8.680392026901245,-0.11,-0.06,0.06,0.13,0
8.693471193313599,-0.16,-0.13,0.13,0.24,0
8.700551986694336,-0.15,-0.15,0.14,0.25,0
8.710098028182983,-0.1,-0.17,0.14,0.24,0
8.720990896224976,-0.1,-0.18,0.21,0.29,0
8.729825019836426,-0.1,-0.18,0.19,0.28,0
8.744099855422974,-0.1,-0.17,0.1,0.22,0
8.74970006942749,-0.15,-0.19,0.05,0.24,0
8.75969910621643,-0.16,-0.19,0.01,0.24,0
8.770807027816772,-0.13,-0.19,0.02,0.23,0
8.779697179794312,-0.13,-0.17,0.06,0.22,0
8.794039964675903,-0.04,-0.17,0.08,0.19,0
8.79955005645752,0.06,-0.23,0.11,0.26,0
8.809664011001587,0.11,-0.24,0.1,0.28,0
8.820397138595581,0.11,-0.19,0.08,0.23,0
8.82924199104309,0.09,-0.13,0.08,0.17,0
8.842339038848877,0.04,-0.1,0.03,0.11,0
8.849297046661377,0.03,-0.07,-0.02,0.07,0
8.859182119369507,0.06,-0.05,-0.01,0.07,0
8.870156049728394,0.05,-0.06,0.02,0.08,0
8.87888503074646,0.06,-0.05,0.02,0.08,0
8.893210172653198,0.1,-0.04,-0.01,0.1,0
8.89897894859314,0.13,-0.11,0.0,0.17,0
8.908837080001831,0.1,-0.15,-0.02,0.18,0
8.919854879379272,0.0,-0.16,-0.09,0.18,0
8.928714036941528,-0.1,-0.13,-0.13,0.2,0
8.941699028015137,-0.11,-0.08,-0.16,0.21,0
8.948540925979614,-0.12,-0.05,-0.17,0.21,0
8.958339929580688,-0.12,-0.03,-0.15,0.19,0
8.969439029693604,-0.06,-0.02,-0.12,0.13,0
8.97816014289856,0.0,-0.02,-0.15,0.15,0
8.991359949111938,0.06,-0.04,-0.12,0.13,0
8.998148202896118,0.11,-0.04,-0.03,0.12,0
9.008143186569214,0.06,-0.05,0.06,0.09,0
9.0190908908844,0.01,-0.04,0.05,0.06,0
9.027951002120972,-0.02,-0.05,-0.04,0.06,0
9.040938138961792,-0.07,-0.14,-0.03,0.15,0
9.047759056091309,-0.09,-0.18,-0.03,0.2,0
9.057788133621216,-0.11,-0.18,0.0,0.21,0
9.068546056747437,-0.11,-0.16,0.1,0.21,0
9.077666997909546,-0.03,-0.11,0.1,0.15,0
9.090687990188599,0.03,-0.06,0.04,0.07,0
9.097512006759644,0.05,-0.07,0.05,0.09,0
9.107271909713745,0.05,-0.1,0.07,0.13,0
9.118447065353394,-0.02,-0.11,0.0,0.11,0
9.127343893051147,-0.1,-0.12,-0.1,0.18,0
9.140233039855957,-0.06,-0.15,-0.04,0.16,0
9.14722990989685,-0.07,-0.19,0.09,0.22,0
9.156943082809448,-0.07,-0.19,0.07,0.21,0
9.168190002441406,-0.02,-0.2,0.03,0.2,0
9.176791906356812,0.01,-0.19,0.08,0.2,0
9.189965009689331,-0.01,-0.18,0.1,0.2,0
9.197030067443848,-0.03,-0.17,0.07,0.18,0
9.206723928451538,-0.05,-0.14,0.0,0.14,0
9.217823028564453,-0.04,-0.09,-0.04,0.1,0
9.226688146591187,-0.01,-0.07,0.0,0.07,0
9.239703893661499,0.0,-0.05,-0.02,0.05,0
9.246515989303589,0.04,-0.03,-0.08,0.09,0
9.256278038024902,0.07,-0.05,-0.02,0.08,0
9.267608880996704,0.08,-0.08,-0.04,0.12,0
9.276065111160278,0.08,-0.08,-0.09,0.14,0
9.289342164993286,0.09,-0.07,-0.07,0.13,0
9.296168088912964,0.09,-0.08,-0.01,0.12,0
9.305813074111938,0.11,-0.08,0.02,0.13,0
9.317172050476074,0.09,-0.05,0.03,0.1,0
9.325629949569702,0.07,-0.04,0.03,0.08,0
9.3401038646698,0.08,-0.05,0.02,0.09,0
9.345639944076538,0.04,-0.09,0.01,0.09,0
9.355672121047974,-0.01,-0.12,-0.02,0.12,0
9.366899013519287,-0.05,-0.13,-0.09,0.16,0
9.375568151473999,-0.05,-0.16,-0.11,0.2,0
9.39010500907898,-0.08,-0.19,-0.05,0.21,0
9.395240068435669,-0.07,-0.18,0.0,0.19,0
9.405354022979736,-0.02,-0.11,-0.01,0.11,0
9.416468858718872,0.0,-0.08,-0.04,0.08,0
9.42516803741455,0.0,-0.1,-0.02,0.1,0
9.438539028167725,-0.03,-0.08,0.02,0.08,0
9.445096969604492,-0.06,-0.02,-0.1,0.11,0
9.454932928085327,-0.1,0.03,-0.18,0.2,0
9.466141939163208,-0.09,-0.02,-0.1,0.13,0
9.474820852279663,-0.05,-0.07,0.03,0.09,0
9.488054037094116,-0.01,-0.08,0.07,0.1,0
9.494477033615112,0.02,-0.08,0.07,0.1,0
9.504733085632324,0.07,-0.08,0.1,0.14,0
9.515701055526733,0.09,-0.08,0.11,0.16,0
9.524533033370972,0.11,-0.08,0.13,0.18,0
9.537777185440063,0.1,-0.1,0.13,0.19,0
9.544376134872437,0.06,-0.12,0.12,0.18,0
9.554435968399048,0.05,-0.1,0.1,0.15,0
9.565590143203735,0.02,-0.06,0.02,0.06,0
9.574130058288574,0.01,-0.07,0.03,0.07,0
9.587557077407837,-0.01,-0.09,0.04,0.09,0
9.593913078308105,-0.02,-0.09,0.0,0.09,0
9.603853940963745,-0.04,-0.09,-0.08,0.12,0
9.615121126174927,-0.01,-0.1,-0.06,0.11,0
9.623725175857544,0.02,-0.12,-0.01,0.12,0
9.637283086776733,0.01,-0.11,-0.03,0.11,0
9.643545866012573,-0.03,-0.11,-0.04,0.12,0
9.653604984283447,-0.05,-0.12,-0.05,0.13,0
9.664790868759155,-0.02,-0.13,-0.02,0.13,0
9.673511028289795,0.0,-0.16,0.0,0.16,0
9.686710119247437,0.01,-0.17,0.0,0.17,0
9.693379163742065,0.0,-0.15,-0.02,0.15,0
9.703224897384644,0.0,-0.09,-0.04,0.09,0
9.71433711051941,0.0,-0.07,-0.01,0.07,0
9.72316288948059,-0.01,-0.05,0.02,0.05,0
9.73654294013977,-0.02,-0.03,-0.02,0.04,0
9.742980003356934,-0.01,0.0,-0.13,0.13,0
9.753046989440918,0.01,-0.02,-0.1,0.1,0
9.764121055603027,-0.01,-0.07,-0.02,0.07,0
9.772614002227783,-0.03,-0.11,-0.03,0.11,0
9.787569046020508,-0.05,-0.11,-0.04,0.12,0
9.792541027069092,-0.04,-0.11,-0.01,0.11,0
9.802560091018677,0.01,-0.13,0.02,0.13,0
9.813477039337158,0.01,-0.13,0.04,0.13,0
9.822497129440308,0.02,-0.09,0.0,0.09,0
9.83711314201355,0.0,-0.07,-0.02,0.07,0
9.842257022857666,-0.06,-0.08,-0.05,0.11,0
9.852302074432373,-0.1,-0.07,-0.1,0.15,0
9.863312005996704,-0.07,-0.06,-0.1,0.13,0
9.872035026550293,-0.07,-0.07,-0.02,0.1,0
9.885587930679321,-0.04,-0.08,0.03,0.09,0
9.89172101020813,0.04,-0.08,0.05,0.1,0
9.901847124099731,0.08,-0.06,0.05,0.11,0
9.91281008720398,0.07,-0.06,0.06,0.11,0
9.921627044677734,0.04,-0.05,0.04,0.07,0
9.934993982315063,0.0,-0.05,0.01,0.05,0
9.941344022750854,-0.03,-0.05,0.0,0.05,0
9.951625108718872,-0.04,-0.08,-0.02,0.09,0
9.962508916854858,-0.03,-0.08,-0.02,0.08,0
9.971232175827026,-0.02,-0.08,0.02,0.08,0
